minnowism-red	Minnowism	1	0		2	Action	NonAttack	Generic		The next attack action card with 3 or less base {p} you play this turn gains +3{p}. **Go again**
minnowism-yellow	Minnowism	2	0		2	Action	NonAttack	Generic		The next attack action card with 3 or less base {p} you play this turn gains +2{p}. **Go again**
minnowism-blue	Minnowism	3	0		2	Action	NonAttack	Generic		The next attack action card with 3 or less base {p} you play this turn gains +1{p}. **Go again**
mischievous-meeps-red	Mischievous Meeps	1	1	2	2	Action	Attack	Generic		When this hits a hero, gain control of an item with cost 2 or less they control. Otherwise, draw a card. **Go again**
money-or-your-life-red	Money or Your Life?	1	3	6	2	Action	Attack	Generic		When this hits a hero, deal 2 damage to them unless they give you a Gold token they control. If you are a Thief, repeat this process once.
money-or-your-life-yellow	Money or Your Life?	2	3	5	2	Action	Attack	Generic		When this hits a hero, deal 2 damage to them unless they give you a Gold token they control. If you are a Thief, repeat this process once.
money-or-your-life-blue	Money or Your Life?	3	3	4	2	Action	Attack	Generic		When this hits a hero, deal 2 damage to them unless they give you a Gold token they control. If you are a Thief, repeat this process once.
money-where-ya-mouth-is-red	Money Where Ya Mouth Is	1	1		2	Action	NonAttack	Generic		Your next attack this turn gets +3{p} and "When this attacks a hero, you may **wager** a Gold token with them."
money-where-ya-mouth-is-yellow	Money Where Ya Mouth Is	2	1		2	Action	NonAttack	Generic		Your next attack this turn gets +2{p} and "When this attacks a hero, you may **wager** a Gold token with them."
money-where-ya-mouth-is-blue	Money Where Ya Mouth Is	3	1		2	Action	NonAttack	Generic		Your next attack this turn gets +1{p} and "When this attacks a hero, you may **wager** a Gold token with them."
moon-wish-red	Moon Wish	1	2	5	2	Action	Attack	Generic		You may put a card from your hand on top of your deck rather than pay Moon Wish's {r} cost. If Moon Wish hits, search your deck for a card named Sun Kiss, reveal it, put it into your hand, then shuffle your deck.
moon-wish-yellow	Moon Wish	2	2	4	2	Action	Attack	Generic		You may put a card from your hand on top of your deck rather than pay Moon Wish's {r} cost. If Moon Wish hits, search your deck for a card named Sun Kiss, reveal it, put it into your hand, then shuffle your deck.
moon-wish-blue	Moon Wish	3	2	3	2	Action	Attack	Generic		You may put a card from your hand on top of your deck rather than pay Moon Wish's {r} cost. If Moon Wish hits, search your deck for a card named Sun Kiss, reveal it, put it into your hand, then shuffle your deck.
mordred-tide-red	Mordred Tide	1	0		3	Action	NonAttack	Runeblade		Until end of turn, if you would create one or more Runechant tokens, instead create that many plus 1. **Go again**
muscle-mutt-yellow	Muscle Mutt	2	3	6	2	Action	Attack	Generic		
myrkhellir-helm	Myrkhellir Helm				1	Equipment	Head	Generic		If you control a Gold, this gets +1{d}. **Action** - {r}{r}, destroy this: The next time you would draw a card from a Gold token this turn, instead draw 2 cards. **Go again** **Temper**
nasty-surprise-blue	Nasty Surprise	3	0	2	3	Action	Attack	Generic		When an opponent's effect puts this into your graveyard from anywhere, create an Agility, Might, and Vigor token.
nebula-blade	Nebula Blade			1		Weapon	TwoHanded|Sword	Runeblade		**Once per Turn Action** - {r}{r}: **Attack** When this hits, create a Runechant token. If you've played a non-attack action card this turn, this gets +3{p}.
nimble-strike-red	Nimble Strike	1	1	4	2	Action	Attack	Generic		As an additional cost to play Nimble Strike, you may banish a card named Nimblism from your graveyard. If you do, Nimble Strike gain +1{p} and **go again**.
nimble-strike-yellow	Nimble Strike	2	1	3	2	Action	Attack	Generic		As an additional cost to play Nimble Strike, you may banish a card named Nimblism from your graveyard. If you do, Nimble Strike gain +1{p} and **go again**.
nimble-strike-blue	Nimble Strike	3	1	2	2	Action	Attack	Generic		As an additional cost to play Nimble Strike, you may banish a card named Nimblism from your graveyard. If you do, Nimble Strike gain +1{p} and **go again**.
nimblism-red	Nimblism	1	0		2	Action	NonAttack	Generic		The next attack action card with cost 1 or less you play this turn gains +3{p}. **Go again**
nimblism-yellow	Nimblism	2	0		2	Action	NonAttack	Generic		The next attack action card with cost 1 or less you play this turn gains +2{p}. **Go again**
nimblism-blue	Nimblism	3	0		2	Action	NonAttack	Generic		The next attack action card with cost 1 or less you play this turn gains +1{p}. **Go again**
nimby-red	Nimby	1	0	3	2	Action	Attack	Generic		When this attacks, you may search your deck for a Nimblism, reveal it, put it into your hand, then shuffle.
nimby-yellow	Nimby	2	0	2	2	Action	Attack	Generic		When this attacks, you may search your deck for a Nimblism, reveal it, put it into your hand, then shuffle.
nimby-blue	Nimby	3	0	1	2	Action	Attack	Generic		When this attacks, you may search your deck for a Nimblism, reveal it, put it into your hand, then shuffle.
ninth-blade-of-the-blood-oath-yellow	Ninth Blade of the Blood Oath	2	9	9	3	Action	Attack	Runeblade		This costs {r} less to play for each Runechant you control.
nip-at-the-heels-blue	Nip at the Heels	3	0		3	AttackReaction		Generic		Target attack with 3 or less base {p} gets +1{p}.
nourishing-emptiness-red	Nourishing Emptiness	1	2	6	3	Action	Attack	Generic		While there are no attack action cards in your graveyard, Nourishing Emptiness has **dominate** and "If this hits, your hero gains +1{i} until end of turn."
nullrune-boots	Nullrune Boots				0	Equipment	Legs	Generic		**Arcane Barrier 1**
nullrune-gloves	Nullrune Gloves				0	Equipment	Arms	Generic		**Arcane Barrier 1**
nullrune-hood	Nullrune Hood				0	Equipment	Head	Generic		**Arcane Barrier 1**
nullrune-robe	Nullrune Robe				0	Equipment	Chest	Generic		**Arcane Barrier 1**
oasis-respite-red	Oasis Respite	1	1			Instant		Generic		Prevent the next 4 damage that would be dealt to target hero this turn by a source of your choice. If they have less life than each other hero, they may gain 1{h}.
oasis-respite-yellow	Oasis Respite	2	1			Instant		Generic		Prevent the next 3 damage that would be dealt to target hero this turn by a source of your choice. If they have less life than each other hero, they may gain 1{h}.
oasis-respite-blue	Oasis Respite	3	1			Instant		Generic		Prevent the next 2 damage that would be dealt to target hero this turn by a source of your choice. If they have less life than each other hero, they may gain 1{h}.
oath-of-the-arknight-red	Oath of the Arknight	1	2		3	Action	NonAttack	Runeblade		Your next Runeblade attack this turn gains +3{p}. Create a Runechant token. **Go again**
oath-of-the-arknight-yellow	Oath of the Arknight	2	2		3	Action	NonAttack	Runeblade		Your next Runeblade attack this turn gains +2{p}. Create a Runechant token. **Go again**
oath-of-the-arknight-blue	Oath of the Arknight	3	2		3	Action	NonAttack	Runeblade		Your next Runeblade attack this turn gains +1{p}. Create a Runechant token. **Go again**
old-knocker	Old Knocker				1	Equipment	Chest	Generic		**Instant** - {t} your hero, destroy this: Gain {r} Blade Break
ominous-aggression-red	Ominous Aggression	1	2			Instant		Generic		Target attack action card gets +2{p}. If an aura you control was destroyed this turn, instead the card gets +4{p}.
ominous-excavation-blue	Ominous Excavation	3	0			Instant		Generic		You may shuffle an instant card from your graveyard into your deck. If an aura you control was destroyed this turn, create a Ponder token.
ominous-respite-yellow	Ominous Respite	2	1			Instant		Generic		Gain 2{h}. If an aura you control was destroyed this turn, instead gain 3{h}.
on-a-knife-edge-yellow	On a Knife Edge	2	0		2	Action	NonAttack	Generic		Your next sword attack this turn gains **go again**. **Go again**
on-the-horizon-red	On the Horizon	1			4	Block		Generic		When this defends, look at the top card of your deck.
on-the-horizon-yellow	On the Horizon	2			3	Block		Generic		When this defends, look at the top card of your deck.
on-the-horizon-blue	On the Horizon	3			2	Block		Generic		When this defends, look at the top card of your deck.
onyx-amulet-blue	Onyx Amulet	3	0			Action	Item|NonAttack	Generic		**Action** - Destroy this: {t} all heroes and allies. **Go again** **Legend of the Watery Grave**
opal-amulet-blue	Opal Amulet	3	0			Action	Item|NonAttack	Generic		**Instant** - Destroy this: **Opt 2** **Legend of the Watery Grave**
ornate-tessen	Ornate Tessen					Equipment	OffHand	Generic		**Instant** - {r}, destroy Ornate Tessen: Put a card from your hand on the bottom of your deck. If you do, draw a card.
out-muscle-red	Out Muscle	1	3	6	2	Action	Attack	Generic		While Out Muscle isn't defended by a card with equal or greater {p}, it has **go again**.
out-muscle-yellow	Out Muscle	2	3	5	2	Action	Attack	Generic		While Out Muscle isn't defended by a card with equal or greater {p}, it has **go again**.
out-muscle-blue	Out Muscle	3	3	4	2	Action	Attack	Generic		While Out Muscle isn't defended by a card with equal or greater {p}, it has **go again**.
outed-red	Outed	1	0	3		Action	Attack	Generic		If you are **marked**, you can't play this. If the defending hero is **marked**, this gets +1{p}. **Go again**
overcharge-red	Overcharge	1	1	1	3	Action	Attack	NotClassed	Lightning	If you've played an instant card this chain link, this gets +3{p}. **Go again**
overcharge-yellow	Overcharge	2	1	1	3	Action	Attack	NotClassed	Lightning	If you've played an instant card this chain link, this gets +2{p}. **Go again**
overcharge-blue	Overcharge	3	1	1	3	Action	Attack	NotClassed	Lightning	If you've played an instant card this chain link, this gets +1{p}. **Go again**
overcome-adversity	Overcome Adversity				2	Equipment	Legs	Generic		This may only defend an attack if the attack's controller has destroyed an Agility token this turn. **Blade Break**
overcrowded-blue	Overcrowded	3	0	1	2	Action	Attack	Generic		**Ambush** When this attacks or defends, it gets +1{p} +1{d} for each different name among aura tokens in the arena.
overload-red	Overload	1	0	3	2	Action	Attack	Generic		**Dominate** If Overload hits, it gains **go again**.
overload-yellow	Overload	2	0	2	2	Action	Attack	Generic		**Dominate** If Overload hits, it gains **go again**.
overload-blue	Overload	3	0	1	2	Action	Attack	Generic		**Dominate** If Overload hits, it gains **go again**.
path-of-same-ends-red	Path of Same Ends	1	0	3	2	Action	Attack	Runeblade	Lightning	When this attacks a hero, deal 1 arcane damage to them. If damage is dealt this way, this gets **go again**. **Instant** - {r}: This gets **go again**.
path-of-same-ends-yellow	Path of Same Ends	2	0	3	2	Action	Attack	Runeblade	Lightning	When this attacks a hero, deal 1 arcane damage to them. If damage is dealt this way, this gets **go again**. **Instant** - {r}: This gets **go again**.
path-of-same-ends-blue	Path of Same Ends	3	0	3	2	Action	Attack	Runeblade	Lightning	When this attacks a hero, deal 1 arcane damage to them. If damage is dealt this way, this gets **go again**. **Instant** - {r}: This gets **go again**.
pay-up-red	Pay Up	1	3	6	3	Action	Attack	Generic		If defending hero controls a Gold, this gets **overpower**. When this hits a hero, gain control of a Gold token they control. If you don't, deal 1 damage to them.
peace-of-mind-red	Peace of Mind	1	2			Instant		Generic		The next time you would be dealt {p} damage, prevent 4 of that damage. Create a Ponder token.
peace-of-mind-yellow	Peace of Mind	2	2			Instant		Generic		The next time you would be dealt {p} damage, prevent 3 of that damage. Create a Ponder token.
peace-of-mind-blue	Peace of Mind	3	2			Instant		Generic		The next time you would be dealt {p} damage, prevent 2 of that damage. Create a Ponder token.
pearl-amulet-blue	Pearl Amulet	3	0			Action	Item|NonAttack	Generic		**Action** - Destroy this: {u} target permanent. **Go again** **Legend of the Watery Grave**
performance-bonus-red	Performance Bonus	1	0	3	2	Action	Attack	Generic		When this hits, create a Gold token. If this was played from arsenal, it gets **Go again**.
performance-bonus-yellow	Performance Bonus	2	0	2	2	Action	Attack	Generic		When this hits, create a Gold token. If this was played from arsenal, it gets **go again**.
performance-bonus-blue	Performance Bonus	3	0	1	2	Action	Attack	Generic		When this hits, create a Gold token. If this was played from arsenal, it gets **Go again**.
pick-a-card-any-card-red	Pick a Card, Any Card	1	0		2	Action	NonAttack	Generic		Look at target opponent's hand then name a card. Choose a random card from their hand and reveal it. If it's the named card, create a Silver token. Repeat this process thrice. **Go again**
pick-a-card-any-card-yellow	Pick a Card, Any Card	2	0		2	Action	NonAttack	Generic		Look at target opponent's hand then name a card. Choose a random card from their hand and reveal it. If it's the named card, create a Silver token. Repeat this process twice. **Go again**
pick-a-card-any-card-blue	Pick a Card, Any Card	3	0		2	Action	NonAttack	Generic		Look at target opponent's hand then name a card. Choose a random card from their hand and reveal it. If it's the named card, create a Silver token. Repeat this process once. **Go again**
pilfer-the-tomb-blue	Pilfer the Tomb	3	0			Instant		Generic		Choose 1 or both; - Banish target instant from an opposing hero's graveyard. - Banish target yellow card from an opposing hero's graveyard.
platinum-amulet-blue	Platinum Amulet	3	0			Action	Item|NonAttack	Generic		**Instant** - Destroy this: Target defending card gets +1{d} until end of turn. **Legend of the Watery Grave**
plunder-run-red	Plunder Run	1	0		2	Action	NonAttack	Generic		The next time an attack action card you control hits this turn, draw a card. If Plunder Run is played from arsenal, the next attack action card you play this turn gains +3{p}. **Go again**
plunder-run-yellow	Plunder Run	2	0		2	Action	NonAttack	Generic		The next time an attack action card you control hits this turn, draw a card. If Plunder Run is played from arsenal, the next attack action card you play this turn gains +2{p}. **Go again**
plunder-run-blue	Plunder Run	3	0		2	Action	NonAttack	Generic		The next time an attack action card you control hits this turn, draw a card. If Plunder Run is played from arsenal, the next attack action card you play this turn gains +1{p}. **Go again**
plutonic-starplate	Plutonic Starplate				0	Equipment	Chest	NotClassed	Lightning	The first time you play a Lightning card during each of your opponent's turns, gain {r}. **Arcane Barrer 1**
poison-the-well-blue	Poison the Well	3	0			Instant		Generic		The next time a hero would gain {h} this turn, instead they lose that much {h}.
ponder	Ponder					Token	Aura	Generic		At the beginning of your end phase, destroy this and draw a card.
popped-collar-polo	Popped Collar Polo				0	Equipment	Chest	Generic		**Action** - Destroy this: Gain {r}. **Go again**
potion-of-deja-vu-blue	Potion of Déjà Vu	3	0			Action	Item|NonAttack	Generic		**Instant** - Destroy Potion of Déjà Vu: Put all cards from your pitch zone on top of your deck in any order.
potion-of-ironhide-blue	Potion of Ironhide	3	0			Action	Item|NonAttack	Generic		**Instant** - Destroy Potion of Ironhide: Attack action cards you own gain +1{d} this turn.
potion-of-luck-blue	Potion of Luck	3	0			Action	Item|NonAttack	Generic		**Instant** - Destroy Potion of Luck: Shuffle your hand and arsenal into your deck then draw that many cards.
potion-of-seeing-blue	Potion of Seeing	3	0			Action	Item|NonAttack	Generic		**Instant** - Destroy Potion of Seeing: Look at target hero's hand.
potion-of-strength-blue	Potion of Strength	3	0			Action	Item|NonAttack	Generic		**Action** - Destroy this: Your next attack this turn gains +2{p}. **Go again**
pounamu-amulet-blue	Pounamu Amulet	3	0			Action	Item|NonAttack	Generic		**Action** - Destroy this: Gain 2{h}. **Go again** **Legend of the Watery Grave**
pound-for-pound-red	Pound for Pound	1	3	6	2	Action	Attack	Generic		When you play Pound for Pound, if you have less {h} than an opposing hero, it gains **dominate**.
pound-for-pound-yellow	Pound for Pound	2	3	5	2	Action	Attack	Generic		When you play Pound for Pound, if you have less {h} than an opposing hero, it gains **dominate**.
pound-for-pound-blue	Pound for Pound	3	3	4	2	Action	Attack	Generic		When you play Pound for Pound, if you have less {h} than an opposing hero, it gains **dominate**.
premeditate-red	Premeditate	1	0		2	Action	NonAttack	Generic		The next time an attack action card hits a hero this turn, create a Ponder token. The next attack action card you play from arsenal this turn gains +3{p}. **Go again**
prime-the-crowd-red	Prime the Crowd	1	2		2	Action	NonAttack	Generic		The next attack action card you play this turn gets +4{p}. **The crowd cheers** each Revered hero. **The crowd boos** each Reviled hero. **Go again**
prime-the-crowd-yellow	Prime the Crowd	2	2		2	Action	NonAttack	Generic		The next attack action card you play this turn gets +3{p}. **The crowd cheers** each Revered hero. **The crowd boos** each Reviled hero. **Go again**
prime-the-crowd-blue	Prime the Crowd	3	2		2	Action	NonAttack	Generic		The next attack action card you play this turn gets +2{p}. **The crowd cheers** each Revered hero. **The crowd boos** each Reviled hero. **Go again**
prismatic-leyline-yellow	Prismatic Leyline	2	0		3	Action	NonAttack	Generic		Your next red attack this turn gets +1{p}, your next yellow gets +2{p}, and your next blue gets +3{p}. **Go again**
promise-of-plenty-red	Promise of Plenty	1	0	3	2	Action	Attack	Generic		If Promise of Plenty hits, each hero who doesn't have a card in their arsenal puts the top card of their deck face down into their arsenal. If Promise of Plenty is played from arsenal, it gains **go again**.
promise-of-plenty-yellow	Promise of Plenty	2	0	2	2	Action	Attack	Generic		If Promise of Plenty hits, each hero who doesn't have a card in their arsenal puts the top card of their deck face down into their arsenal. If Promise of Plenty is played from arsenal, it gains **go again**.
promise-of-plenty-blue	Promise of Plenty	3	0	1	2	Action	Attack	Generic		If Promise of Plenty hits, each hero who doesn't have a card in their arsenal puts the top card of their deck face down into their arsenal. If Promise of Plenty is played from arsenal, it gains **go again**.
prophetic-quickstep-yellow	Prophetic Quickstep	2	1	3	3	Action	Attack	Runeblade	Lightning	**Quickstrike** - If this has go again, it gets +1{p} and "When this attacks a hero, deal 1 arcane damage to them." The first time this deals damage to a hero, create a Ponder token.
public-bounty-red	Public Bounty	1	1		2	Action	NonAttack	Generic		**Mark** target opposing hero. The next time you attack a **marked** hero this turn, the attack gets +3{p}. **Go again**
public-bounty-yellow	Public Bounty	2	1		2	Action	NonAttack	Generic		**Mark** target opposing hero. The next time you attack a **marked** hero this turn, the attack gets +2{p}. **Go again**
public-bounty-blue	Public Bounty	3	1		2	Action	NonAttack	Generic		**Mark** target opposing hero. The next time you attack a **marked** hero this turn, the attack gets +1{p}. **Go again**
pummel-red	Pummel	1	2		2	AttackReaction		Generic		Choose 1; - Target club or hammer weapon attack gains +4{p}. - Target attack action with cost 2 or greater gains +4{p} and "If this hits a hero, they discard a card."
pummel-yellow	Pummel	2	2		2	AttackReaction		Generic		Choose 1; - Target club or hammer weapon attack gains +3{p}. - Target attack action with cost 2 or greater gains +3{p} and "If this hits a hero, they discard a card."
pummel-blue	Pummel	3	2		2	AttackReaction		Generic		Choose 1; - Target club or hammer weapon attack gains +2{p}. - Target attack action with cost 2 or greater gains +2{p} and "If this hits a hero, they discard a card."
punch-above-your-weight-red	Punch Above Your Weight	1	0	2	2	Action	Attack	Generic		When this attacks, you may pay {r}{r}{r}. If you do, this gets +5{p}.
punch-above-your-weight-yellow	Punch Above Your Weight	2	0	2	2	Action	Attack	Generic		When this attacks, you may pay {r}{r}{r}. If you do, this gets +4{p}.
punch-above-your-weight-blue	Punch Above Your Weight	3	0	2	2	Action	Attack	Generic		When this attacks, you may pay {r}{r}{r}. If you do, this gets +3{p}.
punching-gloves	Punching Gloves				0	Equipment	Arms	Generic		**Action** - {r}{r}, destroy this: The next attack card you play this turn gets +2{p}. **Go again**
pursue-to-the-edge-of-oblivion-red	Pursue to the Edge of Oblivion	1	0	4	3	Action	Attack	Generic		When this hits a hero, **mark** them.
pursue-to-the-pits-of-despair-red	Pursue to the Pits of Despair	1	1	5	3	Action	Attack	Generic		When this hits a hero, **mark** them.
pursuit-of-knowledge-blue	Pursuit of Knowledge	3	2	4	2	Action	Attack	Generic		When this hits, your hero gets +1{i} until end of turn.
push-the-point-red	Push the Point	1	1	4	2	Action	Attack	Generic		If the last attack on this combat chain hit, Push the Point gains +2{p}.
push-the-point-yellow	Push the Point	2	1	3	2	Action	Attack	Generic		If the last attack on this combat chain hit, Push the Point gains +2{p}.
push-the-point-blue	Push the Point	3	1	2	2	Action	Attack	Generic		If the last attack on this combat chain hit, Push the Point gains +2{p}.
put-in-context-blue	Put in Context	3	0		3	DefenseReaction		Generic		This can only defend an attack with 3 or less base {p}.
quartermasters-boots	Quartermaster's Boots				1	Equipment	Legs	Generic		**Action** - {r}{r}, destroy this: The next non-attack action card you play this turn gets **go again**. **Go again** **Blade Break**
quelling-robe	Quelling Robe				0	Equipment	Chest	Generic		**Quell 1**
quelling-sleeves	Quelling Sleeves				0	Equipment	Arms	Generic		**Quell 1**
quelling-slippers	Quelling Slippers				0	Equipment	Legs	Generic		**Quell 1**
quick-clicks	Quick Clicks				0	Equipment	Legs	Generic		**Action** - Destroy this: Your next attack this turn gets **go again**. Activate this only if you've played a Nimblism this turn. **Go again**
quick-succession-red	Quick Succession	1	0		2	Action	NonAttack	Runeblade	Lightning	The next Runeblade or Lightning attack action card you play this turn gets **go again**. Your next 3 attacks this turn get +1{p} while they have go again. **Go again**
quick-succession-yellow	Quick Succession	2	0		2	Action	NonAttack	Runeblade	Lightning	The next Runeblade or Lightning attack action card you play this turn gets **go again**. Your next 2 attacks this turn get +1{p} while they have go again. **Go again**
quick-succession-blue	Quick Succession	3	0		2	Action	NonAttack	Runeblade	Lightning	The next Runeblade or Lightning attack action card you play this turn gets **go again**. Your next attack this turn get +1{p} while it has go again. **Go again**
quickdodge-flexors	Quickdodge Flexors				0	Equipment	Legs	Generic		**Defense Reaction** - {r}: Add this to the active chain link as a defending card. It has 2 base {d} this chain link. At the beginning of the end phase, if this defendend this turn, destroy it.
quicken	Quicken					Token	Aura	Generic		When you play an attack action card or activate a weapon attack, destroy this and the attack gains **go again**.
ragamuffins-hat	Ragamuffin's Hat				0	Equipment	Head	Generic		**Instant** - Destroy Ragamuffin's Hat: Draw a card then put a card from your hand on the top or bottom of your deck. Activate this ability only if you have 1 card in hand.
raging-onslaught-red	Raging Onslaught	1	3	7	3	Action	Attack	Generic		
raging-onslaught-yellow	Raging Onslaught	2	3	6	3	Action	Attack	Generic		
raging-onslaught-blue	Raging Onslaught	3	3	5	3	Action	Attack	Generic		
rally-the-coast-guard-red	Rally the Coast Guard	1	3	7	2	Action	Attack	Generic		**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this only while this card is defending.
rally-the-coast-guard-yellow	Rally the Coast Guard	2	3	6	2	Action	Attack	Generic		**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this only while this card is defending.
rally-the-coast-guard-blue	Rally the Coast Guard	3	3	5	2	Action	Attack	Generic		**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this only while this card is defending.
rally-the-rearguard-red	Rally the Rearguard	1	2	6	2	Action	Attack	Generic		**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this ability only while this is defending.
rally-the-rearguard-yellow	Rally the Rearguard	2	2	5	2	Action	Attack	Generic		**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this ability only while this is defending.
rally-the-rearguard-blue	Rally the Rearguard	3	2	4	2	Action	Attack	Generic		**Once per Turn Instant** - Discard a card: This gets +3{d}. Activate this ability only while this is defending.
ransack-and-raze-blue	Ransack and Raze	3			3	Action	NonAttack	Generic		Destroy target landmark with cost X. Create X Gold tokens. **Go again**
rattle-bones-red	Rattle Bones	1	2		3	Action	NonAttack	Runeblade		Banish target Runeblade attack action card from your graveyard. You may play it this turn. If you have dealt arcane damage to an opposing hero this turn, you may play Rattle Bones as though it were an instant. **Go again**
ravenous-rabble-red	Ravenous Rabble	1	0	5	2	Action	Attack	Generic		When this attacks, reveal the top card of your deck. This gets -X{p}, where X is the pitch value of the card revealed this way. **Go again**
ravenous-rabble-yellow	Ravenous Rabble	2	0	4	2	Action	Attack	Generic		When this attacks, reveal the top card of your deck. This gets -X{p}, where X is the pitch value of the card revealed this way. **Go again**
ravenous-rabble-blue	Ravenous Rabble	3	0	3	2	Action	Attack	Generic		When this attacks, reveal the top card of your deck. This gets -X{p}, where X is the pitch value of the card revealed this way. **Go again**
razor-reflex-red	Razor Reflex	1	1		2	AttackReaction		Generic		Choose 1; - Target dagger or sword weapon attack gets +3{p}. - Target attack action card with cost 1 or less gets +3{p} and "When this hits, it gets **go again**."
razor-reflex-yellow	Razor Reflex	2	1		2	AttackReaction		Generic		Choose 1; - Target dagger or sword weapon attack gets +2{p}. - Target attack action card with cost 1 or less gets +2{p} and "When this hits, it gets **go again**."
razor-reflex-blue	Razor Reflex	3	1		2	AttackReaction		Generic		Choose 1; - Target dagger or sword weapon attack gets +1{p}. - Target attack action card with cost 1 or less gets +1{p} and "When this hits, it gets **go again**."
read-the-runes-red	Read the Runes	1	0		2	Action	NonAttack	Runeblade		Create 3 Runechant tokens.
read-the-runes-yellow	Read the Runes	2	0		2	Action	NonAttack	Runeblade		Create 2 Runechant tokens.
read-the-runes-blue	Read the Runes	3	0		2	Action	NonAttack	Runeblade		Create a Runechant token.
reaping-blade	Reaping Blade			3		Weapon	TwoHanded|Sword	Runeblade		**Once per Turn Action** - {r}: **Attack** If a hero has more {h} than any other hero, they can't gain {h}.
reduce-to-runechant-red	Reduce to Runechant	1	1		4	DefenseReaction		Runeblade		Reduce to Runechant costs {r} less to play for each Runechant you control. Create a Runechant token.
reduce-to-runechant-yellow	Reduce to Runechant	2	1		3	DefenseReaction		Runeblade		Reduce to Runechant costs {r} less to play for each Runechant you control. Create a Runechant token.
reduce-to-runechant-blue	Reduce to Runechant	3	1		2	DefenseReaction		Runeblade		Reduce to Runechant costs {r} less to play for each Runechant you control. Create a Runechant token.
reek-of-corruption-red	Reek of Corruption	1	2	4	3	Action	Attack	Runeblade		If you have played or created an aura this turn, Reek of Corruption gains "When this hits a hero, they discard a card."
reek-of-corruption-yellow	Reek of Corruption	2	2	3	3	Action	Attack	Runeblade		If you have played or created an aura this turn, Reek of Corruption gains "When this hits a hero, they discard a card."
reek-of-corruption-blue	Reek of Corruption	3	2	2	3	Action	Attack	Runeblade		If you have played or created an aura this turn, Reek of Corruption gains "When this hits a hero, they discard a card."
regain-composure-blue	Regain Composure	3	0		2	Action	NonAttack	Generic		Your next attack this turn gets +1{p} and "When this hits, {u} your hero." **Go again**
regurgitating-slog-red	Regurgitating Slog	1	2	6	2	Action	Attack	Generic		As an additional cost to play Regurgitating Slog, you may banish a card named Sloggism from your graveyard. If you do, Regurgitating Slog gains **dominate**.
regurgitating-slog-yellow	Regurgitating Slog	2	2	5	2	Action	Attack	Generic		As an additional cost to play Regurgitating Slog, you may banish a card named Sloggism from your graveyard. If you do, Regurgitating Slog gains **dominate**.
regurgitating-slog-blue	Regurgitating Slog	3	2	4	2	Action	Attack	Generic		As an additional cost to play Regurgitating Slog, you may banish a card named Sloggism from your graveyard. If you do, Regurgitating Slog gains **dominate**.
reinforce-the-line-red	Reinforce the Line	1	0			Instant		Generic		Target defending attack action card gains +4{d}.
reinforce-the-line-yellow	Reinforce the Line	2	0			Instant		Generic		Target defending attack action card gains +3{d}.
reinforce-the-line-blue	Reinforce the Line	3	0			Instant		Generic		Target defending attack action card gets +2{d}.
relentless-pursuit-blue	Relentless Pursuit	3	0		3	Action	NonAttack	Generic		**Mark** target opposing hero. If you've attacked them this turn, put this on the bottom of its owner's deck. **Go again**
remembrance-yellow	Remembrance	2	0			Instant		Generic		Shuffle up to 3 action cards from your graveyard into your deck. Banish Remembrance.
restvine-elixir-red	Restvine Elixir	1	1		3	Action	NonAttack	Generic		Your next attack this turn gets +3{p}. You may destroy an Inertia token you control. If you do, gain 1{h}. **Go again**
revel-in-runeblood-red	Revel in Runeblood	1	0		2	Action	NonAttack	Runeblade		If you've played an attack action card and another non-attack action card this turn, create 4 Runechant tokens. At the beginning of your end phase, destroy all Runechants you control. **Go again**
riches-of-tropal-dhani-yellow	Riches of Trōpal-Dhani	2				Resource	Gem	Generic		**Legendary** When this is pitched, create a Gold token.
rift-breaker-red	Rift Breaker	1	2	6	2	Action	Attack	NotClassed	Lightning	When this hits a hero, destroy a Lightning Flow token they control.
rift-breaker-yellow	Rift Breaker	2	2	5	2	Action	Attack	NotClassed	Lightning	When this hits a hero, destroy a Lightning Flow token they control.
rift-breaker-blue	Rift Breaker	3	2	4	2	Action	Attack	NotClassed	Lightning	When this hits a hero, destroy a Lightning Flow token they control.
rifting-red	Rifting	1	2	6	2	Action	Attack	Generic		If Rifting hits, you may play your next 'non-attack' action card this turn as though it were an instant.
rifting-yellow	Rifting	2	2	5	2	Action	Attack	Generic		If Rifting hits, you may play your next 'non-attack' action card this turn as though it were an instant.
rifting-blue	Rifting	3	2	4	2	Action	Attack	Generic		If Rifting hits, you may play your next 'non-attack' action card this turn as though it were an instant.
right-behind-you-red	Right Behind You	1	3	7	2	Action	Attack	Generic		When this defends together with another card from hand, this gets +1{d} and you may look at the top card of your deck. You may put it on the bottom.
right-behind-you-yellow	Right Behind You	2	3	6	2	Action	Attack	Generic		When this defends together with another card from hand, this gets +1{d} and you may look at the top card of your deck. You may put it on the bottom.
right-behind-you-blue	Right Behind You	3	3	5	2	Action	Attack	Generic		When this defends together with another card from hand, this gets +1{d} and you may look at the top card of your deck. You may put it on the bottom.
